date,str_cloud,ceiling_metar,CIG_metar,CLING,CIG_after
20171203020000,FEW 15   BKN 20,2000,5,30479.695,99999
20171203030000,FEW 15   SCT 20   BKN 40,4000,6,30479.695,99999
20171203040000,FEW 20   BKN 35,3500,5,30479.695,99999
20171203050000,FEW 20,-99999,99999,30479.695,99999
20171203060000,FEW 20   SCT 30,-99999,99999,30479.695,99999
20171203060000,FEW 20   SCT 30,-99999,99999,1066.8,4
20171203070000,FEW 25,-99999,99999,30479.695,99999
20171203070000,FEW 25,-99999,99999,1066.8,4
20171203080000,FEW 25,-99999,99999,30479.695,99999
20171203080000,FEW 25,-99999,99999,30479.695,99999
20171203090000,FEW 25   BKN 150,15000,6,30479.695,99999
20171203090000,FEW 25   BKN 150,15000,6,30479.695,99999
20171203100000,FEW 25   SCT 150,-99999,99999,30479.695,99999
20171203100000,FEW 25   SCT 150,-99999,99999,30479.695,99999
20171203110000,FEW 25   BKN 170,17000,6,30479.695,99999
20171203110000,FEW 25   BKN 170,17000,6,30479.695,99999
20171203120000,FEW 25   BKN 40,4000,6,30479.695,99999
20171203120000,FEW 25   BKN 40,4000,6,30479.695,99999
20171203210000,FEW 25   BKN 45   BKN 60,4500,6,1066.8,4
20171203220000,FEW 25   BKN 40   BKN 60,4000,6,1066.8,4
20171203230000,FEW 25   SCT 30   BKN 35,3500,5,914.4,3
20171204000000,FEW 1   SCT 20   BKN 25,2500,5,914.4,3
20171204010000,FEW 1   SCT 25   BKN 35,3500,5,914.4,3
20171204020000,FEW 5   SCT 40   BKN 60,6000,6,30479.695,99999
20171204030000,FEW 15   SCT 40   BKN 80,8000,6,30479.695,99999
20171204040000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20171204050000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20171204060000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20171204060000,FEW 30   BKN -9999,-9999,9999,1066.8,4
20171204070000,FEW 30,-99999,99999,30479.695,99999
20171204070000,FEW 30,-99999,99999,1066.8,4
20171204080000,FEW 30,-99999,99999,822.96,3
20171204080000,FEW 30,-99999,99999,30479.695,99999
20171204090000,FEW 30   SCT 40,-99999,99999,822.96,3
20171204090000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20171204100000,FEW 30   SCT 60,-99999,99999,822.96,3
20171204100000,FEW 30   SCT 60,-99999,99999,30479.695,99999
20171204110000,FEW 40,-99999,99999,822.96,3
20171204110000,FEW 40,-99999,99999,30479.695,99999
20171204120000,FEW 40   SCT -9999,-99999,99999,822.96,3
20171204120000,FEW 40   SCT -9999,-99999,99999,30479.695,99999
20171204210000,FEW 30   BKN 50,5000,6,30479.695,99999
20171204220000,FEW 30   BKN 50,5000,6,30479.695,99999
20171204230000,FEW 30   BKN 60   BKN -9999,-9999,9999,30479.695,99999
20171205000000,FEW 30   BKN -9999,-9999,9999,1066.8,4
20171205010000,FEW 30   SCT 40   BKN 60,6000,6,1066.8,4
20171205020000,FEW 30   SCT 35   BKN 50,5000,6,1066.8,4
20171205030000,FEW 30   SCT 40,-99999,99999,853.44,3
20171205040000,FEW 30   SCT 60,-99999,99999,853.44,3
20171205050000,FEW 30   SCT 35,-99999,99999,853.44,3
20171205060000,FEW 35,-99999,99999,914.4,3
20171205060000,FEW 35,-99999,99999,30479.695,99999
20171205070000,FEW 35   SCT 40,-99999,99999,914.4,3
20171205070000,FEW 35   SCT 40,-99999,99999,30479.695,99999
20171205080000,FEW 30,-99999,99999,30479.695,99999
20171205080000,FEW 30,-99999,99999,30479.695,99999
20171205090000,FEW 30,-99999,99999,30479.695,99999
20171205090000,FEW 30,-99999,99999,30479.695,99999
20171205100000,FEW 30,-99999,99999,30479.695,99999
20171205100000,FEW 30,-99999,99999,30479.695,99999
20171205110000,FEW 30,-99999,99999,30479.695,99999
20171205110000,FEW 30,-99999,99999,30479.695,99999
20171205120000,FEW 30,-99999,99999,30479.695,99999
20171205120000,FEW 30,-99999,99999,30479.695,99999
20171205210000,FEW 30   BKN 60,6000,6,914.4,3
20171205220000,FEW 30   SCT 60,-99999,99999,30479.695,99999
20171205230000,FEW 30   BKN 50,5000,6,30479.695,99999
20171206000000,FEW 30   BKN 50,5000,6,30479.695,99999
20171206010000,FEW 50,-99999,99999,30479.695,99999
20171206020000,BKN 50,5000,6,30479.695,99999
20171206030000,BKN 50,5000,6,30479.695,99999
20171206040000,FEW 30   BKN 50,5000,6,30479.695,99999
20171206050000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20171206060000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20171206060000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20171206070000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20171206070000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20171206080000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20171206080000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20171206090000,FEW 30,-99999,99999,30479.695,99999
20171206090000,FEW 30,-99999,99999,30479.695,99999
20171206100000,FEW 30,-99999,99999,30479.695,99999
20171206100000,FEW 30,-99999,99999,30479.695,99999
20171206110000,FEW 30,-99999,99999,30479.695,99999
20171206110000,FEW 30,-99999,99999,30479.695,99999
20171206120000,FEW 30,-99999,99999,30479.695,99999
20171206120000,FEW 30,-99999,99999,30479.695,99999
20171206210000,FEW 30,-99999,99999,30479.695,99999
20171206220000,FEW 30,-99999,99999,30479.695,99999
20171206230000,FEW 30,-99999,99999,30479.695,99999
20171207000000,-99999,-99999,99999,30479.695,99999
20171207010000,FEW 30,-99999,99999,30479.695,99999
20171207020000,-99999,-99999,99999,30479.695,99999
20171207030000,-99999,-99999,99999,30479.695,99999
20171207040000,-99999,-99999,99999,30479.695,99999
20171207050000,-99999,-99999,99999,30479.695,99999
20171207060000,FEW 40   BKN 60,6000,6,30479.695,99999
20171207060000,FEW 40   BKN 60,6000,6,30479.695,99999
20171207070000,SCT 40   BKN 60,6000,6,30479.695,99999
20171207070000,SCT 40   BKN 60,6000,6,1219.2,4
20171207080000,FEW 40   BKN 60,6000,6,30479.695,99999
20171207080000,FEW 40   BKN 60,6000,6,1219.2,4
20171207090000,FEW 30   BKN 70,7000,6,30479.695,99999
20171207090000,FEW 30   BKN 70,7000,6,762.0,3
20171207100000,FEW 30   SCT 50   BKN 70,7000,6,30479.695,99999
20171207100000,FEW 30   SCT 50   BKN 70,7000,6,457.2,2
20171207110000,FEW 30   SCT 50   BKN 100,10000,6,30479.695,99999
20171207110000,FEW 30   SCT 50   BKN 100,10000,6,243.84,2
20171207120000,FEW 30   BKN 40,4000,6,1219.2,4
20171207120000,FEW 30   BKN 40,4000,6,243.84,2
20171207210000,FEW 10   SCT 50   BKN 80,8000,6,243.84,2
20171207220000,FEW 5   SCT 80   BKN 100,10000,6,243.84,2
20171207230000,FEW 5   SCT 90   BKN 120,12000,6,1066.8,4
20171208000000,FEW 10   SCT 15   BKN 100,10000,6,1066.8,4
20171208010000,FEW 15,-99999,99999,1219.2,4
20171208020000,FEW 15   SCT 70   BKN -9999,-9999,9999,30479.695,99999
20171208030000,FEW 15   BKN 25,2500,5,30479.695,99999
20171208040000,FEW 15   BKN 30,3000,5,30479.695,99999
20171208050000,FEW 30,-99999,99999,30479.695,99999
20171208060000,FEW 35,-99999,99999,30479.695,99999
20171208060000,FEW 35,-99999,99999,30479.695,99999
20171208070000,FEW 30,-99999,99999,30479.695,99999
20171208070000,FEW 30,-99999,99999,30479.695,99999
20171208080000,SCT 35,-99999,99999,30479.695,99999
20171208080000,SCT 35,-99999,99999,30479.695,99999
20171208090000,FEW 35,-99999,99999,30479.695,99999
20171208090000,FEW 35,-99999,99999,30479.695,99999
20171208100000,FEW 35,-99999,99999,30479.695,99999
20171208100000,FEW 35,-99999,99999,30479.695,99999
20171208110000,FEW 35,-99999,99999,30479.695,99999
20171208110000,FEW 35,-99999,99999,30479.695,99999
20171208120000,FEW 35,-99999,99999,30479.695,99999
20171208120000,FEW 35,-99999,99999,30479.695,99999
20171208210000,FEW 35,-99999,99999,30479.695,99999
20171208220000,FEW 35,-99999,99999,30479.695,99999
20171208230000,FEW 35,-99999,99999,30479.695,99999
20171209000000,FEW 35,-99999,99999,30479.695,99999
20171209010000,FEW 35   BKN 45,4500,6,30479.695,99999
20171209020000,FEW 35   BKN 50,5000,6,30479.695,99999
20171209030000,FEW 35   SCT 50,-99999,99999,30479.695,99999
20171209040000,FEW 35   BKN 50,5000,6,30479.695,99999
20171209050000,FEW 35   BKN 50,5000,6,30479.695,99999
20171209060000,FEW 35   SCT 50,-99999,99999,30479.695,99999
20171209060000,FEW 35   SCT 50,-99999,99999,30479.695,99999
20171209070000,FEW 35   SCT -9999,-99999,99999,30479.695,99999
20171209070000,FEW 35   SCT -9999,-99999,99999,30479.695,99999
20171209080000,FEW 35   SCT -9999,-99999,99999,30479.695,99999
20171209080000,FEW 35   SCT -9999,-99999,99999,30479.695,99999
20171209090000,FEW 40   SCT 140   BKN -9999,-9999,9999,30479.695,99999
20171209090000,FEW 40   SCT 140   BKN -9999,-9999,9999,30479.695,99999
20171209100000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20171209100000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20171209110000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20171209110000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20171209120000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20171209120000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20171209210000,FEW 40,-99999,99999,30479.695,99999
20171209220000,FEW 5,-99999,99999,30479.695,99999
20171209230000,FEW 10   BKN 40,4000,6,30479.695,99999
20171210000000,FEW 20   SCT 40   BKN 70,7000,6,30479.695,99999
20171210010000,FEW 20   SCT 40   BKN 50,5000,6,30479.695,99999
20171210020000,FEW 20   SCT 30   BKN 40,4000,6,1219.2,4
20171210030000,FEW 15   SCT 20   BKN 30,3000,5,1066.8,4
20171210040000,FEW 20   BKN 30   BKN 70,3000,5,914.4,3
20171210050000,FEW 15   SCT 20   BKN 25,2500,5,762.0,3
20171210060000,FEW 5   BKN 20   BKN 70,2000,5,609.6,3
20171210060000,FEW 5   BKN 20   BKN 70,2000,5,914.4,3
20171210070000,FEW 2,-99999,99999,457.2,2
20171210070000,FEW 2,-99999,99999,762.0,3
20171210080000,FEW 2   SCT 80   BKN -9999,-9999,9999,304.8,2
20171210080000,FEW 2   SCT 80   BKN -9999,-9999,9999,609.6,3
20171210090000,FEW 2   SCT 30   BKN 50,5000,6,304.8,2
20171210090000,FEW 2   SCT 30   BKN 50,5000,6,457.2,2
20171210100000,FEW 2   BKN 50,5000,6,457.2,2
20171210100000,FEW 2   BKN 50,5000,6,457.2,2
20171210110000,FEW 2   SCT 30   BKN 50,5000,6,609.6,3
20171210110000,FEW 2   SCT 30   BKN 50,5000,6,457.2,2
20171210120000,FEW 2   SCT 30,-99999,99999,762.0,3
20171210120000,FEW 2   SCT 30,-99999,99999,609.6,3
20171210210000,FEW 2   BKN 50,5000,6,762.0,3
20171210220000,FEW 30   SCT 50,-99999,99999,762.0,3
20171210230000,FEW 30   BKN 60,6000,6,762.0,3
20171211000000,FEW 30,-99999,99999,762.0,3
20171211010000,FEW 30,-99999,99999,762.0,3
20171211020000,FEW 35,-99999,99999,762.0,3
20171211030000,FEW 35   BKN 50,5000,6,914.4,3
20171211040000,FEW 35   SCT 50,-99999,99999,914.4,3
20171211050000,FEW 40   BKN 50,5000,6,914.4,3
20171211060000,FEW 40   BKN 50,5000,6,914.4,3
20171211060000,FEW 40   BKN 50,5000,6,1219.2,4
20171211070000,FEW 35   BKN 50,5000,6,914.4,3
20171211070000,FEW 35   BKN 50,5000,6,1219.2,4
20171211080000,FEW 35   BKN 50,5000,6,914.4,3
20171211080000,FEW 35   BKN 50,5000,6,1219.2,4
20171211090000,FEW 40,-99999,99999,762.0,3
20171211090000,FEW 40,-99999,99999,1066.8,4
20171211100000,FEW 40   SCT 60,-99999,99999,762.0,3
20171211100000,FEW 40   SCT 60,-99999,99999,1066.8,4
20171211110000,FEW 40   BKN 50,5000,6,762.0,3
20171211110000,FEW 40   BKN 50,5000,6,1066.8,4
